lat,lon,name,admin1,admin2,cc
64.055878,-17.248672,Skeiðarárjökull,jöklar,Skeiðarárjökull er stærstur skriðjökla í sunnanverðum Vatnajökli en hann fellur milli Færnestinda og Súlutinda niður á Skeiðarársand. Sporður jökulsins er 30 km breiður. Skeiðarársandur vitnar um rof við framrás Skeiðarárjökuls og jökulframburð á liðnum öldum (1) og brúarbitar á sandinum minna á hamfarir. Hjá jöklinum má sjá allt í senn skriðjökul. jökullón. merki jökulhlaupa. jökulruðnings og eldsumbrota (2). „Einfaldast er að njóta jökulsins frá þjóðvegi á Skeiðarársandi eða ganga að honum yfir Morsárdal frá Skaftafelli.“ Einnig má aka afleggjara á sandinum sem eru merktir Gígjukvísl annarsvegar og Háalda hinsvegar og komast þannig nær jöklinum. en þeir vegir eru varla færir nema fjórhjóladrifnum bílum (3).,6RVED3LC5G
65.998749,-19.012024,Skeiðsfossvirkjun,virkjanir,„Framkvæmdir við Skeiðsfossvirkjun hófust sumarið 1942 er Fljótaá var stífluð í gljúfrum um 300 metrum frá þeim stað er hún rennur inn í Stífluhóla. Töluverðar tafir urðu vegna erfiðra aðdrátta í heimsstyrjöldinni og straumi var hleypt frá Skeiðsfossvirkjun til Siglufjarðar 29. mars 1945. 1960 var reist tuttugu metra löng yfirfallsstífla með fjórum flóðgáttum. þremur lokum og laxastiga. Út frá henni í báðar áttir voru jarðstíflur og varnargarður að austanverðu. Þá myndaðist lón og frá því var grafinn eins kílómetra langur skurður að inntakslóni.“,FV51TPNAYU
65.85202,-18.828508,Skeiðsvatn - gönguleið,fuglar. gróður. berjaland. þekktar gönguleiðir,"„Vatnsdalur gengur suður úr Svarfaðardal framanverðum. milli bæjanna Kots og Skeiðs. Þetta er fallegur og grösugur dalur. sem ber nafn sitt af dálitlu stöðuvatn inni á dalnum en það heitir Skeiðsvatn.“ 
„Frá Koti er stikuð leið upp að Skeiðsvatni. Sú leið er auðveld og fljótfarinn eða um 45 mínútna gangur upp að Skeiðsvatni. Einnig er hægt að leggja upp frá bænum Skeiði og er sú leið aðeins lengri og þá er fylgt bílslóð sem liggur frá Skeiði og að allt upp að vatninu. Ganga að Skeiðsvatni er skemmtileg og nokkuð þægileg gönguleið sem ætti að henta flestum. ungum sem öldnum.“ Áætlaður göngutími er um 1 - 3 tímar.",CARFJSV9Z5
64.120293,-19.821609,Skeljastaðakirkja,kirkjur,„Skeljastaðakirkja var vígð 22. júlí árið 2000. Skeljastaðakirkja er smíðuð eftir tilgátu um kirkju sem fannst við fornleifarannsóknir á Stöng í Þjórsárdal og við smíðina var stuðst við ýmsar aðrar heimildir um kirkjur á fyrstu öldum kristni á Íslandi. Gunnar Bjarnason húsasmíðameistari smíðaði kirkjuna eftir teikningu og forsögn Hjörleifs Stefánssonar arkitekts. Gunnar sagði kirkjuna smíðaða úr rekaviði af Ströndum. einkum lerki og furu. Hún var sýnd árið 1997 á íslensk-norskri sýningu um miðaldakirkjur og kirkjulist í Þjóðminjasafninu við Suðurgötu en sjóðurinn Þjóðhátíðargjöf Norðmanna kostaði þá sýningu. Var ákveðið að framtíðarstaður kirkjunnar yrði síðan við Þjóðveldisbæinn.“,JL97TMSE15
65.433502,-19.155918,Skeljungssteinn,sögur og sagnir. jarðminjar. gróður. þekktar gönguleiðir. fuglar. útsýni. skógar,„Nokkuð innan við Silfrastaði í Skagafirði er grasi gróinn höfði sem heitir Skeljungshöfði og á honum er svokallaður Skeljungssteinn. Það sem einkennir þennan blágrýtisstein er að í gegnum hann ofanverðan liggja tvær samsíða rásir með um 25 sentímetra millibili. Þjóðsagan segir að þessar rásir séu eftir að Grímur sauðamaður á Silfrastöðum hlekkjaði drauginn Skeljung við steininn. En fyrir þá sem vilja jarðbundnari útskýringu á þessu fyrirbæri þá telja náttúrufræðingar að rásirnar séu för eftir granna trjáboli eða greinar. sem glóandi. þunnfljótandi hraun hefur storknað utan um.“,NMVA7X1CTZ
65.633629,-15.09719,Skessufoss,fossar. gróður,„Einn margra fossa í Teigará sem rennur úr Nykurvatni sem er í 424 m y.s. á Burstafelli. (...) Teigará er um 4 km löng frá útfalli Nykurvatns að ármótum við Hofsá. Áin er dragá ofurlítið jöfnuð af stöðuvatni og fellur í mörgum fossum austur af Burstafelli“ (1). Fossinn er staðsettur rétt hjá veginum. sem kallast millidalaleið. og á honum er útskot til áningar (2).,59R2JCV6KL
65.281685,-20.064316,Skessufoss,fossar,„Vatnsdalsá er dragá mynduð úr kvíslum á víðlendum heiðaflákum Grímstungu- og Haukagilsheiða. Eftir að Miðkvísl og Fellakvísl sameinast heitir áin Vatnsdalsá og steypist hún í stórfenglegu gljúfri og mörgum fossum um Forsæludal niður í Vatnsdal. Margir fagrir fossar eru í dalnum og er efstur þeirra Skínandi en aðrir m.a. Rjúkandi. Kerafoss. Bergbúi. Landsendafoss. Skessufoss og Dalsfoss. Merkt gönguleið er upp með Vatnsdalsárgilinu frá Forsæludal að Skínanda. Vatnsdalsá hefur alla tíð verið talin ein besta veiðiá landsins. bæði hvað varðar lax og silung.“,TVMPGNA76X
65.282585,-15.576681,Skessugarður,sögur og sagnir. jarðminjar,„Skessugarður er forn jökulgarður sem liggur rétt vestan við Sænautafell. um 2 km sunnan gamla Austurlands­vegar. þvert yfir Grjótgarðsháls. Eitt mikilfenglegasta náttúru­­fyrirbæri hér á landi. Garðurinn. sem er a.m.k. 5 m á hæð. eins konar múr. er byggður úr tröll­auknum björgum úr dílabasalti. Í þjóðsögum segir að þarna hafi skessur tvær hlaðið landmerki sín.“,FUC87JVGAD
64.009125,-22.554663,Skessuhellir,sögur og sagnir.  fjörur.  útilist,Skessuhellir er heimili skáldsagnarpersónu Herdísar Egilsdóttur en hann má finna í Grófinni við smábátahöfnina í Keflavík (1). „Hönnun hellisins. framkvæmd og gerð skessunnar var í höndum listahópsins Norðanbáls.“ Í hellinn er „notað efni úr nálægu umhverfi sem gerir hann samofinn landinu. Hellisveggirnir eru hlaðnir upp að skúta í berginu og er hellirinn alls 150 fermetrar að stærð. Yfir hleðsluna var smíðuð þakgrind úr rekaviðarbjálkum og á gólfinu er grjóthleðsla“ (2).,URMX34YDZ5
64.637848,-19.185913,Skessujökull,jöklar,Skessujökull er jökulfláki í Kerlingafjöllum. „Kerlingafjöll eru megineldstöð á gliðnunarbelti sem kennt er við Hofsjökul.“ Mikil eldvirkni var innan eldstöðvarinnar á jökul og hlýskeiðum síðustu Ísaldar. Þannig tróðust upp háreistir líparítgúlar sem sumir náðu upp úr ísbreiðunni og mynduðu stapa (1). Kerlingafjallasvæðið allt er mikilvægt útivistarsvæði (2).,4UR98G5ZPS
64.133568,-21.035345,Skinnhúfuhellir,hellar,Op skinnhúfuhellis snýr að Þingvallavatni. en til að komast þangað þarf að fara um einstigi og hefur sumum fundist betra að snúa við en taka áhættuna. Um er að ræða þjóðsagnakenndan dvalarstað (1). Hellirinn heitir eftir fjörukonunni Elínu Skinnhúfu sem hafðist við í hellinum um 1760. í öðrum sögum er hún skessa. Elín varð úti í hríðarbil og fundust bein hennar snemma á 19. öld (2).,TCN8EVDB91
65.716698,-14.81225,Skipafjara,fjörur,Skipafjara er staðsett neðan Krossavíkurfjalls í Vopnafirði en fjallið er tæplega 1100 metra hátt og ber við himinn handan þéttbýlisins. tilkomumikið og formfagurt. Gönguleið upp á fjallið hefst rétt utan við Skipafjöru „við þjóðveginn við Grjótá. milli bæjarins Krossavíkur og útsýnisstaðarins við Gljúfursá.“ Gönguleiðin er merkt.,UV2NKRA1EH
65.715714,-14.815595,Skipaklettar,sögur og sagnir. fjörur. selir. þekktar gönguleiðir. fuglar. útsýni,Syðri-Vík í Vopnafirði er landnámsjörð Eyvindar vopna og í fjörunni fyrir neðan bæinn er Skipaklettur og þar er talið að Eyvindur hafi bundið skip sitt. „Eyvindur vopni og Refur hinn rauði. synir Þorsteins þjokkubeins. bjuggust til Íslands af Strind úr Þrándheimi. því að þeir urðu missáttir við Harald konung. og hafði sitt skip hvor þeirra. Refur varð afturreka. og lét konungur drepa hann. en Eyvindur kom í Vopnafjörð og nam fjörðinn allan frá Vestradalsá og bjó í Krossavík hinni innri.“,R1SG5V8BMT
65.604935,-22.927795,Skiptárfoss,fossar,Skiptárfoss fellur. eins og nafnið bendir til. í ánni Skiptá í Kjálkafirði. Áin markar sýslumörk Austur- og Vestur Barðastrandarsýslna. Skiptárfoss er fallegur og staðsettur ofan við gamla aðalveginn um Kjálkafjörð (1). Útsýni að fossinum er einkar gott af nýju brúnni yfir fjörðinn (2).,9YL16GS8JX
65.697762,-18.778376,Skíðadalsjökull,þekktar gönguleiðir. jöklar,„Fjallabálkurinn á milli Skagafjarðar og Eyjafjarðar er mesta hálendi. sem skagar út frá miðju Íslands og er jafnframt hálendasta blágrýtissvæði landsins“. Þar eru margir smájöklar og fjöldi þeirra talinn vera á bilinu 100 - 250 (1). Þekkt gönguleið liggur úr botni Skíðadals um Tungnahrygg og er leiðin einnig vinsæl vélsleðaleið. „Skáli er uppi á Tungnahrygg“ (2).,JN14MG82HF
64.936798,-16.488121,Skínandi,fossar,„Fallegur en lítt þekktur foss í Svartá við Vaðöldu skammt ofan ármóta hennar við Jökulsá“ (1). Skínandi komst í fréttir þegar hann var talinn í hættu vegna hraunflæðis frá Holuhrauni í september 2014 og reyndar er enn ekki útséð með afdrif hans (1.2).,ZDH196TNJM
65.25457,-20.012899,Skínandi,fossar,„Vatnsdalsá er dragá mynduð úr kvíslum á víðlendum heiðaflákum Grímstungu- og Haukagilsheiða. Eftir að Miðkvísl og Fellakvísl sameinast heitir áin Vatnsdalsá og steypist hún í stórfenglegu gljúfri og mörgum fossum um Forsæludal niður í Vatnsdal. Margir fagrir fossar eru í dalnum og er efstur þeirra Skínandi en aðrir m.a. Rjúkandi. Kerafoss. Bergbúi. Landsendafoss. Skessufoss og Dalsfoss. Merkt gönguleið er upp með Vatnsdalsárgilinu frá Forsæludal að Skínanda. Vatnsdalsá hefur alla tíð verið talin ein besta veiðiá landsins. bæði hvað varðar lax og silung.“,9T8N6AVXMB
66.068878,-16.65765,Skjálftavatn,dýralíf. fuglar. útsýni,Skjálftavatn í Kelduhverfi er skilgreindur fuglaskoðunarstaður. Þar er útsýnispallur við vatnið. með skjólveggjum og bekkjum sem kjörið er að nota til að fuglaskoðunar. Pallurinn. sem er einnig hjólastólafær er staðsettur norðan við Tjarnarleitisrétt. en heimilt er að ganga í gegnum réttina (1. 2. 3). Vatnið myndaðist við landsig í jarðskjálftum veturinn 1975-1976. „Silungur fór fljótlega að ganga upp í vatnið eftir myndun þess og þar er nú veiði. Fjöldi vatnafugla verpir við vatnið og gæðir það lífi. Einnig fella andfuglar þar fjaðrir og hefur vatnið lengi verið mikilvægur fellistaður álfta á sumrin“ (4).,JVED38HALY
65.757324,-14.582476,Skjólfjörur,fjörur. jarðminjar. þekktar gönguleiðir,Skjólfjörur eru staðsettar austan Vopnafjarðar. skammt neðan við þjóðveginn. „Fjörurnar eru afar áhugaverðar. þar sem sjávarbjörg. drangar og sérkennilegar klettamyndanir eru einkennandi“ (1). Þar á meðal klettadrangurinn Ljósastapi. Mjög víðsýnt er úr fjörunni út yfir hafið (2).,KVTHA518LZ
64.525368,-21.513515,Skorradalsvatn,fossar. sögur og sagnir. jarðminjar. útsýni. kirkjur. útilist. gróður. fjörur. minnismerki. þekktar gönguleiðir. dýralíf. fuglar. skógar. sjaldgæfar jurtir,„Skorradalsvatn er í Borgarfjarðarsýslu og er í 57 m. hæð yfir sjó. Stærð þess er 14.7 ferkm. og mesta lengd 16 km. en breidd hvergi meiri en 1.5 km. Mesta dýpi er 48 m.“ Þar er bæði stór bleikja og murta. sem og smávegis af urriða (1). Margt er að sjá við vatnið. fugla. bæjarrústir. fallega sumarbústaði og tjaldsvæði er einnig nálægt vatninu. Fallegt er að keyra inn með vatninu og einnig að fara í göngu í skóginum (2). Skorradalsvatn leggur oft á veturna og getur ísinn orðið vel mannheldur. Áður fyrr nýttu bændur sér það til vöruflutninga en í dag er helst að á ísnum séu stundaðar ýmiskonar vetraríþróttir (3).,BZFXRC9KH1
66.380753,-14.820341,Skoruvíkurbjarg,byggingalist. fjörur. dýralíf. fuglar. útsýni,Skoruvíkurbjarg er einn besti staður á Íslandi til þess að sjá svartfugla í návígi. þar á meðal hina sjaldgæfu stuttnefju. Ágætis súlu-byggð er í klettinum Stóra-Karli. sem er í sjónum út frá bjarginu og hana er auðvelt að ljósmynda (1). Á útsýnispalli við bjargbrúnina er einnig tilvalið að fylgjast með norðurljósum. þegar það á við (2).,7SY8GZ5CRU
63.943207,-22.669855,Skotbakkasandur,fjörur,Skotbakkasandur heita sandrif innan við mikil sker á Kirkjuvogi. Talið er að vogurinn hafi myndast vegna landsigs (1). Vogurinn allur milli Hafna og Þórshafnar. er á náttúruminjaskrá. Í voginum er mikið og sérstætt botndýralíf þar eru fjölbreyttar fjörur auk vetrarstöðva ýmissa fuglategunda (2).,VU41R56LAE
63.487518,-19.521046,Skógafjara,fjörur. selir. fuglar,Skógafjara er framhald Skógasands og er hluti af mikilli sandbreiðu sem nær inn að þjóðveginum. „Skógasandur er framburður hlaupa frá Sólheimajökli milli Skógaár og Jökulsár á Sólheimasandi. Stórt flæmi var grætt upp og nýtist mörgum bæjum til heyskapar. Þar er jafnframt flugbraut. Á sínum tíma var þetta tún eitthvert stærsta samfellda sandgræðsluverkefnið. Selalátur er á sandinum og oftast sjást selir í brimgarðinum“ (1). „Hægt er að komast niður í Skógafjöru fyrir þá sem vilja upplifa og ganga í fjörunni. Þá er beygt niður að brúnni hjá Skógum niður sandinn“ (2).,STALPJK3ZC
63.532211,-19.51136,Skógafoss,fossar. þekktar gönguleiðir,"Skógafoss er einn af þekktustu fossum landsins. Þessi tilkomumikli. 62 m hái og 15 m breiði foss er sá síðasti í yfir 30 fossa fossaröð Skógár þar sem hann fellur yfir klettana við Skóga. Þaðan rennur hann svo yfir sanda og sléttur í átt að Atlantshafinu. Stígur liggur upp á topp og þaðan er mögulegt að ganga áfram inn í Skógagil (1).

Samkvæmt þjóðsögum er gullkistu landnámsmannsins Þrasa frá Skógum að finna í helli bakvið fossinn (2).",H3PK581GE4
63.529488,-19.513102,Skógafoss - Gönguleið,fossar. þekktar gönguleiðir,„Merkt gönguleið upp með Skógá þar sem margir fallegir fossar eru. Lengd eftir vild. Byrjun gönguleiðar yfir Fimmvörðuháls sem endar í Þórsmörk.“ Gangan hefst við bílastæðið við Skógafoss. Gengið er upp brattar tröppur upp á útsýnispall og síðan má ganga lengra ef vill en reikna má með því að hún taki 0.5 til 2 klukkutíma. Gott útsýni er frá útsýnispallinum yfir fossinn og sveitina.,UD3SBHE268
63.52689,-19.491713,Skógakirkja,kirkjur,„Skógar eru með elstu kirkjustöðum á landinu. Þar hefur kirkja staðið frá því um 1100 en Skógakirkju er fyrst getið í Kirknaskrá Páls Jónssonar biskups frá aldamótunum 1200. Kirkja hélst í Skógum allt til ársins 1890 en þá voru síðustu bændakirkjurnar í Steinum og Skógum lagðar niður enda voru þær baggi á ábúendum því að það var á þeirra ábyrgð og efnahag að halda þeim við. (...) Skógar fengu svo aftur þann merka sess að eiga kirkju þegar Þórður Tómasson safnstjóri og fræðimaður í Skógum lét gamlan draum sinn og annarra rætast og reist var kirkja við Byggðasafnið í Skógum.“ Kirkjan var vígð af hr. Karli Sigurbjörnssyni biskupi þann 14. júní 1998.,1UEX92VYZF
65.770981,-14.835111,Skógalón and Nýpslón,fjörur. dýralíf. fuglar,Nýpslón og Skógalón eru staðsett í Vopnafjarðarhreppi. N-Múlasýslu. Lónin eru á náttúruminjaskrá Austurlands og er friðað svæði fjörur og grunnsævi í Nýpslóni og Skógalóni inn af Nýpsfirði en lónin eru  grunn og sölt. Mikið dýralíf er á svæðinu við sérstæð skilyrði og þá einkum í Skógalóni (1). Vaðfuglar og endur eru helstu tegundir sem nýta sér svæðið (2).,S4EH6JB3TG
63.786667,-18.058664,Skógarreitur á Kirkjubæjarklaustri,gróður.  skógar,„Á Kirkjubæjarklaustri er alllöng hefð fyrir skógrækt og eru skógarlundir sitt hvorum megin við Systrafoss. Í skóginum vaxa aðallega birki og sitkagreni og var stofnað til hans af fjölskyldunni á Klaustri og er skógurinn í eign Klausturbænda. Á seinni árum hefur ýmsum trjátegundum verið bætt við. stígar gerðir í gegnum skóginn og borðbekkir settir upp. (...) Eitt hæsta. ef ekki hæsta sitkagrenitré landsins er að finna í reitnum við Kirkjubæjarklaustur og mældist það 26.1 m á hæð 13. ágúst 2014. Ekki er vitað um hærri tré á Íslandi.“,2167RJZUVG
65.629547,-23.84408,Skógarreitur Tálknafirði,þekktar gönguleiðir. gróður. skógar,Fyrir ofan tjaldstæðið á Tálknafirði er „skógarreitur sem byrjað var að gróðursetja í fyrir 1940 af börnum í Tálknafirði. þar eru margar plöntutegundir og sumar sjaldgæfar á Vestfjörðum eins og til dæmis bláklukkan sem vex alla jafna ekki villt á Vestfjörðum. Skógaráhugamenn í Tálknafirði hafa haldið gróðursetningarstarfi áfram og nú nær skógræktin uppundir Bæjarfjallið fyrir ofan tjaldstæðið og upp að Hólsánni sem rennur framhjá þorpinu.  Frá tjaldstæðinu og upp í þorp liggur göngustígur sem kallaður er Brynjólfsbrautin. til heiðurs Brynjólfi Gíslasyni sem var sveitarstjóri hér í mörg ár og mikill áhugamaður um skógrækt.“,P76NJRV154
